id,title,description,intent,keywords,sample_questions,status
dieu_khoan__quyen_va_nghia_vu_cua_khach_hang_khi_dung_smartotp__prob_1,Quyền của Khách hàng khi sử dụng SmartOTP,Quy định chi tiết về quyền của khách hàng khi sử dụng smartotp trong điều khoản VNPT Money,quyen_cua_khach_hang_khi_su_dung_smartotp,"Quyền và nghĩa vụ của Khách hàng khi dùng SmartOTP,Quyền,Khách,hàng,sử,dụng,SmartOTP",Quyền của Khách hàng khi sử dụng SmartOTP?|Tôi muốn hỏi về quyền của khách hàng khi sử dụng smartotp|Quyền của Khách hàng khi sử dụng SmartOTP trong dịch vụ Quyền và nghĩa vụ của Khách hàng khi dùng SmartOTP?,active
dieu_khoan__quyen_va_nghia_vu_cua_khach_hang_khi_dung_smartotp__prob_2,Nghĩa vụ và trách nhiệm của Khách hàng khi sử dụng SmartOTP,Quy định chi tiết về nghĩa vụ và trách nhiệm của khách hàng khi sử dụng smartotp trong điều khoản VNPT Money,nghia_vu_va_trach_nhiem_cua_khach_hang_khi_su_dung,"Quyền và nghĩa vụ của Khách hàng khi dùng SmartOTP,Nghĩa,trách,nhiệm,Khách,hàng,sử,dụng,SmartOTP",Nghĩa vụ và trách nhiệm của Khách hàng khi sử dụng SmartOTP?|Tôi muốn hỏi về nghĩa vụ và trách nhiệm của khách hàng khi sử dụng smartotp|Nghĩa vụ và trách nhiệm của Khách hàng khi sử dụng SmartOTP trong dịch vụ Quyền và nghĩa vụ của Khách hàng khi dùng SmartOTP?,active
dieu_khoan__quyen_va_nghia_vu_cua_vnptmedia_khi_cung_cap_dich_vu_smartot__prob_1,Quyền của VNPT trong quá trình cung cấp dịch vụ SmartOTP,Quy định chi tiết về quyền của vnpt trong quá trình cung cấp dịch vụ smartotp trong điều khoản VNPT Money,quyen_cua_vnpt_trong_qua_trinh_cung_cap_dich_vu_sm,"Quyền và nghĩa vụ của VNPT-Media khi cung cấp dịch vụ SmartOTP,Quyền,VNPT,trình,cung,cấp,SmartOTP",Quyền của VNPT trong quá trình cung cấp dịch vụ SmartOTP?|Tôi muốn hỏi về quyền của vnpt trong quá trình cung cấp dịch vụ smartotp|Quyền của VNPT trong quá trình cung cấp dịch vụ SmartOTP trong dịch vụ Quyền và nghĩa vụ của VNPT-Media khi cung cấp dịch vụ SmartOTP?,active
dieu_khoan__quyen_va_nghia_vu_cua_vnptmedia_khi_cung_cap_dich_vu_smartot__prob_2,Nghĩa vụ của VNPT đối với Khách hàng khi cung cấp dịch vụ SmartOTP,Quy định chi tiết về nghĩa vụ của vnpt đối với khách hàng khi cung cấp dịch vụ smartotp trong điều khoản VNPT Money,nghia_vu_cua_vnpt_doi_voi_khach_hang_khi_cung_cap,"Quyền và nghĩa vụ của VNPT-Media khi cung cấp dịch vụ SmartOTP,Nghĩa,VNPT,đối,Khách,hàng,cung,cấp,SmartOTP",Nghĩa vụ của VNPT đối với Khách hàng khi cung cấp dịch vụ SmartOTP?|Tôi muốn hỏi về nghĩa vụ của vnpt đối với khách hàng khi cung cấp dịch vụ smartotp|Nghĩa vụ của VNPT đối với Khách hàng khi cung cấp dịch vụ SmartOTP trong dịch vụ Quyền và nghĩa vụ của VNPT-Media khi cung cấp dịch vụ SmartOTP?,active
dieu_khoan__luat_dieu_chinh_va_giai_quyet_tranh_chap_cua_dich_vu_smartot__prob_1,Cơ sở pháp lý và quy trình giải quyết mâu thuẫn liên quan đến SmartOTP,Quy định chi tiết về cơ sở pháp lý và quy trình giải quyết mâu thuẫn liên quan đến smartotp trong điều khoản VNPT Money,co_so_phap_ly_va_quy_trinh_giai_quyet_mau_thuan_li,"Luật điều chỉnh và Giải quyết tranh chấp của dịch vụ SmartOTP,Cơ,sở,pháp,lý,quy,trình,giải,quyết,mâu",Cơ sở pháp lý và quy trình giải quyết mâu thuẫn liên quan đến SmartOTP?|Tôi muốn hỏi về cơ sở pháp lý và quy trình giải quyết mâu thuẫn liên quan đến smartotp|Cơ sở pháp lý và quy trình giải quyết mâu thuẫn liên quan đến SmartOTP trong dịch vụ Luật điều chỉnh và Giải quyết tranh chấp của dịch vụ SmartOTP?,active
dieu_khoan__cac_dieu_khoan_khac__prob_1,Quy định về chuyển nhượng quyền lợi và tính độc lập của các điều khoản SmartOTP,Quy định chi tiết về quy định về chuyển nhượng quyền lợi và tính độc lập của các điều khoản smartotp trong điều khoản VNPT Money,quy_dinh_ve_chuyen_nhuong_quyen_loi_va_tinh_doc_la,"Các điều khoản khác,Quy,định,chuyển,nhượng,quyền,lợi,tính,độc,lập",Quy định về chuyển nhượng quyền lợi và tính độc lập của các điều khoản SmartOTP?|Tôi muốn hỏi về quy định về chuyển nhượng quyền lợi và tính độc lập của các điều khoản smartotp|Quy định về chuyển nhượng quyền lợi và tính độc lập của các điều khoản SmartOTP trong dịch vụ Các điều khoản khác?,active
dieu_khoan__quyen_va_nghia_vu_cua_quy_khach_khi_dung_dich_vu_thanh_toan___prob_1,Quyền của Khách hàng khi sử dụng dịch vụ thanh toán hóa đơn tự động,Quy định chi tiết về quyền của khách hàng khi sử dụng dịch vụ thanh toán hóa đơn tự động trong điều khoản VNPT Money,quyen_cua_khach_hang_khi_su_dung_dich_vu_thanh_toa,"Quyền và nghĩa vụ của Quý Khách khi dùng dịch vụ thanh toán hóa đơn tự động,Quyền,Khách,hàng,sử,dụng,thanh,toán,hóa,đơn",Quyền của Khách hàng khi sử dụng dịch vụ thanh toán hóa đơn tự động?|Tôi muốn hỏi về quyền của khách hàng khi sử dụng dịch vụ thanh toán hóa đơn tự động|Quyền của Khách hàng khi sử dụng dịch vụ thanh toán hóa đơn tự động trong dịch vụ Quyền và nghĩa vụ của Quý Khách khi dùng dịch vụ thanh toán hóa đơn tự động?,active
dieu_khoan__quyen_va_nghia_vu_cua_quy_khach_khi_dung_dich_vu_thanh_toan___prob_2,Trách nhiệm của Khách hàng trong việc cung cấp thông tin và xác thực dữ liệu hóa đơn,Quy định chi tiết về trách nhiệm của khách hàng trong việc cung cấp thông tin và xác thực dữ liệu hóa đơn trong điều khoản VNPT Money,trach_nhiem_cua_khach_hang_trong_viec_cung_cap_tho,"Quyền và nghĩa vụ của Quý Khách khi dùng dịch vụ thanh toán hóa đơn tự động,Trách,nhiệm,Khách,hàng,việc,cung,cấp,thông,tin",Trách nhiệm của Khách hàng trong việc cung cấp thông tin và xác thực dữ liệu hóa đơn?|Tôi muốn hỏi về trách nhiệm của khách hàng trong việc cung cấp thông tin và xác thực dữ liệu hóa đơn|Trách nhiệm của Khách hàng trong việc cung cấp thông tin và xác thực dữ liệu hóa đơn trong dịch vụ Quyền và nghĩa vụ của Quý Khách khi dùng dịch vụ thanh toán hóa đơn tự động?,active
dieu_khoan__quyen_va_nghia_vu_cua_quy_khach_khi_dung_dich_vu_thanh_toan___prob_3,Nghĩa vụ của Khách hàng về nguồn tiền thanh toán và quy trình trích nợ tự động,Quy định chi tiết về nghĩa vụ của khách hàng về nguồn tiền thanh toán và quy trình trích nợ tự động trong điều khoản VNPT Money,nghia_vu_cua_khach_hang_ve_nguon_tien_thanh_toan_v,"Quyền và nghĩa vụ của Quý Khách khi dùng dịch vụ thanh toán hóa đơn tự động,Nghĩa,Khách,hàng,nguồn,tiền,thanh,toán,quy,trình",Nghĩa vụ của Khách hàng về nguồn tiền thanh toán và quy trình trích nợ tự động?|Tôi muốn hỏi về nghĩa vụ của khách hàng về nguồn tiền thanh toán và quy trình trích nợ tự động|Nghĩa vụ của Khách hàng về nguồn tiền thanh toán và quy trình trích nợ tự động trong dịch vụ Quyền và nghĩa vụ của Quý Khách khi dùng dịch vụ thanh toán hóa đơn tự động?,active
dieu_khoan__quyen_va_nghia_vu_cua_vnptmedia_khi_cung_cap_dich_vu_thanh_t__prob_1,Quyền của VNPT-Media trong quá trình cung cấp dịch vụ thanh toán hóa đơn tự động,Quy định chi tiết về quyền của vnpt-media trong quá trình cung cấp dịch vụ thanh toán hóa đơn tự động trong điều khoản VNPT Money,quyen_cua_vnptmedia_trong_qua_trinh_cung_cap_dich,"Quyền và nghĩa vụ của VNPT-Media khi cung cấp dịch vụ thanh toán hóa đơn tự động,Quyền,VNPT,Media,trình,cung,cấp,thanh,toán,hóa",Quyền của VNPT-Media trong quá trình cung cấp dịch vụ thanh toán hóa đơn tự động?|Tôi muốn hỏi về quyền của vnpt-media trong quá trình cung cấp dịch vụ thanh toán hóa đơn tự động|Quyền của VNPT-Media trong quá trình cung cấp dịch vụ thanh toán hóa đơn tự động trong dịch vụ Quyền và nghĩa vụ của VNPT-Media khi cung cấp dịch vụ thanh toán hóa đơn tự động?,active
dieu_khoan__quyen_va_nghia_vu_cua_vnptmedia_khi_cung_cap_dich_vu_thanh_t__prob_2,Nghĩa vụ của VNPT-Media đối với Khách hàng khi cung cấp dịch vụ thanh toán hóa đơn tự động,Quy định chi tiết về nghĩa vụ của vnpt-media đối với khách hàng khi cung cấp dịch vụ thanh toán hóa đơn tự động trong điều khoản VNPT Money,nghia_vu_cua_vnptmedia_doi_voi_khach_hang_khi_cun,"Quyền và nghĩa vụ của VNPT-Media khi cung cấp dịch vụ thanh toán hóa đơn tự động,Nghĩa,VNPT,Media,đối,Khách,hàng,cung,cấp,thanh",Nghĩa vụ của VNPT-Media đối với Khách hàng khi cung cấp dịch vụ thanh toán hóa đơn tự động?|Tôi muốn hỏi về nghĩa vụ của vnpt-media đối với khách hàng khi cung cấp dịch vụ thanh toán hóa đơn tự động|Nghĩa vụ của VNPT-Media đối với Khách hàng khi cung cấp dịch vụ thanh toán hóa đơn tự động trong dịch vụ Quyền và nghĩa vụ của VNPT-Media khi cung cấp dịch vụ thanh toán hóa đơn tự động?,active
dieu_khoan__sua_doi_bo_sung_dieu_kien_va_dieu_khoan__prob_1,"Quy trình sửa đổi, bổ sung và hiệu lực áp dụng của Điều kiện và Điều khoản dịch vụ thanh toán hóa đơn tự động","Quy định chi tiết về quy trình sửa đổi, bổ sung và hiệu lực áp dụng của điều kiện và điều khoản dịch vụ thanh toán hóa đơn tự động trong điều khoản VNPT Money",quy_trinh_sua_doi_bo_sung_va_hieu_luc_ap_dung_cua,"Sửa đổi, bổ sung Điều kiện và Điều khoản,Quy,trình,sửa,đổi,bổ,sung,hiệu,lực,áp","Quy trình sửa đổi, bổ sung và hiệu lực áp dụng của Điều kiện và Điều khoản dịch vụ thanh toán hóa đơn tự động?|Tôi muốn hỏi về quy trình sửa đổi, bổ sung và hiệu lực áp dụng của điều kiện và điều khoản dịch vụ thanh toán hóa đơn tự động|Quy trình sửa đổi, bổ sung và hiệu lực áp dụng của Điều kiện và Điều khoản dịch vụ thanh toán hóa đơn tự động trong dịch vụ Sửa đổi, bổ sung Điều kiện và Điều khoản?",active
dieu_khoan__pham_vi_ap_dung_dieu_khoan_chap_thuan_cua_dich_vu_giao_dich___prob_1,Dịch vụ Giao dịch quốc tế áp dụng cho những đối tượng nào và trong phạm vi nào?,Quy định chi tiết về dịch vụ giao dịch quốc tế áp dụng cho những đối tượng nào và trong phạm vi nào trong điều khoản VNPT Money,dich_vu_giao_dich_quoc_te_ap_dung_cho_nhung_doi_tu,"Phạm vi áp dụng & Điều khoản chấp thuận của dịch vụ Giao dịch quốc tế,Giao,quốc,tế,áp,dụng,đối,tượng,phạm,vi",Dịch vụ Giao dịch quốc tế áp dụng cho những đối tượng nào và trong phạm vi nào?|Tôi muốn hỏi về dịch vụ giao dịch quốc tế áp dụng cho những đối tượng nào và trong phạm vi nào|Dịch vụ Giao dịch quốc tế áp dụng cho những đối tượng nào và trong phạm vi nào trong dịch vụ Phạm vi áp dụng & Điều khoản chấp thuận của dịch vụ Giao dịch quốc tế?,active
dieu_khoan__pham_vi_ap_dung_dieu_khoan_chap_thuan_cua_dich_vu_giao_dich___prob_2,Quy định về việc VNPT sửa đổi điều khoản và quyền chấm dứt sử dụng dịch vụ của Khách hàng,Quy định chi tiết về quy định về việc vnpt sửa đổi điều khoản và quyền chấm dứt sử dụng dịch vụ của khách hàng trong điều khoản VNPT Money,quy_dinh_ve_viec_vnpt_sua_doi_dieu_khoan_va_quyen,"Phạm vi áp dụng & Điều khoản chấp thuận của dịch vụ Giao dịch quốc tế,Quy,định,việc,VNPT,sửa,đổi,điều,khoản,quyền",Quy định về việc VNPT sửa đổi điều khoản và quyền chấm dứt sử dụng dịch vụ của Khách hàng?|Tôi muốn hỏi về quy định về việc vnpt sửa đổi điều khoản và quyền chấm dứt sử dụng dịch vụ của khách hàng|Quy định về việc VNPT sửa đổi điều khoản và quyền chấm dứt sử dụng dịch vụ của Khách hàng trong dịch vụ Phạm vi áp dụng & Điều khoản chấp thuận của dịch vụ Giao dịch quốc tế?,active
dieu_khoan__quy_dinh_ve_su_dung_dich_vu_giao_dich_quoc_te__prob_1,"Nghĩa vụ cung cấp thông tin và phạm vi VNPT thu thập, xử lý dữ liệu khách hàng khi sử dụng Dịch vụ Giao dịch quốc tế","Quy định chi tiết về nghĩa vụ cung cấp thông tin và phạm vi vnpt thu thập, xử lý dữ liệu khách hàng khi sử dụng dịch vụ giao dịch quốc tế trong điều khoản VNPT Money",nghia_vu_cung_cap_thong_tin_va_pham_vi_vnpt_thu_th,"Quy định về sử dụng Dịch vụ Giao dịch quốc tế,Nghĩa,cung,cấp,thông,tin,phạm,vi,VNPT,thu","Nghĩa vụ cung cấp thông tin và phạm vi VNPT thu thập, xử lý dữ liệu khách hàng khi sử dụng Dịch vụ Giao dịch quốc tế?|Tôi muốn hỏi về nghĩa vụ cung cấp thông tin và phạm vi vnpt thu thập, xử lý dữ liệu khách hàng khi sử dụng dịch vụ giao dịch quốc tế|Nghĩa vụ cung cấp thông tin và phạm vi VNPT thu thập, xử lý dữ liệu khách hàng khi sử dụng Dịch vụ Giao dịch quốc tế trong dịch vụ Quy định về sử dụng Dịch vụ Giao dịch quốc tế?",active
dieu_khoan__quy_dinh_ve_su_dung_dich_vu_giao_dich_quoc_te__prob_2,"Điều kiện kích hoạt, sử dụng và phạm vi thanh toán quốc tế của Dịch vụ Giao dịch quốc tế","Quy định chi tiết về điều kiện kích hoạt, sử dụng và phạm vi thanh toán quốc tế của dịch vụ giao dịch quốc tế trong điều khoản VNPT Money",dieu_kien_kich_hoat_su_dung_va_pham_vi_thanh_toan,"Quy định về sử dụng Dịch vụ Giao dịch quốc tế,Điều,kiện,kích,hoạt,sử,dụng,phạm,vi,thanh","Điều kiện kích hoạt, sử dụng và phạm vi thanh toán quốc tế của Dịch vụ Giao dịch quốc tế?|Tôi muốn hỏi về điều kiện kích hoạt, sử dụng và phạm vi thanh toán quốc tế của dịch vụ giao dịch quốc tế|Điều kiện kích hoạt, sử dụng và phạm vi thanh toán quốc tế của Dịch vụ Giao dịch quốc tế trong dịch vụ Quy định về sử dụng Dịch vụ Giao dịch quốc tế?",active
dieu_khoan__quy_dinh_ve_su_dung_dich_vu_giao_dich_quoc_te__prob_3,Quy trình Tắt/Bật hoặc Hủy dịch vụ Giao dịch quốc tế,Quy định chi tiết về quy trình tắt/bật hoặc hủy dịch vụ giao dịch quốc tế trong điều khoản VNPT Money,quy_trinh_tatbat_hoac_huy_dich_vu_giao_dich_quoc,"Quy định về sử dụng Dịch vụ Giao dịch quốc tế,Quy,trình,Tắt,Bật,Hủy,Giao,quốc,tế",Quy trình Tắt/Bật hoặc Hủy dịch vụ Giao dịch quốc tế?|Tôi muốn hỏi về quy trình tắt/bật hoặc hủy dịch vụ giao dịch quốc tế|Quy trình Tắt/Bật hoặc Hủy dịch vụ Giao dịch quốc tế trong dịch vụ Quy định về sử dụng Dịch vụ Giao dịch quốc tế?,active
dieu_khoan__quy_dinh_ve_su_dung_dich_vu_giao_dich_quoc_te__prob_4,Quy định về quản lý nguồn tiền và trách nhiệm thanh toán giao dịch quốc tế của Khách hàng,Quy định chi tiết về quy định về quản lý nguồn tiền và trách nhiệm thanh toán giao dịch quốc tế của khách hàng trong điều khoản VNPT Money,quy_dinh_ve_quan_ly_nguon_tien_va_trach_nhiem_than,"Quy định về sử dụng Dịch vụ Giao dịch quốc tế,Quy,định,quản,lý,nguồn,tiền,trách,nhiệm,thanh",Quy định về quản lý nguồn tiền và trách nhiệm thanh toán giao dịch quốc tế của Khách hàng?|Tôi muốn hỏi về quy định về quản lý nguồn tiền và trách nhiệm thanh toán giao dịch quốc tế của khách hàng|Quy định về quản lý nguồn tiền và trách nhiệm thanh toán giao dịch quốc tế của Khách hàng trong dịch vụ Quy định về sử dụng Dịch vụ Giao dịch quốc tế?,active
